Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
46.0,19439.0,244.0,Sudeste,Masculino,Basico,Cobertura Ruim
25.0,1472.0,441.0,Norte,Masculino,Basico,Atendimento Ruim
36.0,5788.0,382.0,Norte,Masculino,Intermediario,Cobertura Ruim
20.0,10440.88,278.0,Nordeste,Masculino,Basico,Cobertura Ruim
30.0,7868.16,51.0,Nordeste,Feminino,Basico,Preco Alto
43.0,7530.78,330.31,Norte,Masculino,Premium,Atendimento Ruim
38.505,15197.0,262.115,Nordeste,Masculino,Intermediario,Cobertura Ruim
45.195,7235.0,448.0,Norte,Masculino,Intermediario,Cobertura Ruim
53.0,7061.0,308.0,Centro-Oeste,Outro,Basico,Cobertura Ruim
19.0,8814.6,240.0,Norte,Masculino,Basico,Cobertura Ruim
63.0,7534.0,87.0,Norte,Masculino,Intermediario,Cobertura Ruim
69.0,5934.0,286.065,Sudeste,Feminino,Premium,Cobertura Ruim
43.0,7591.645,219.0,Norte,Feminino,Intermediario,Cobertura Ruim
35.0,3458.0,277.0,Sudeste,Masculino,Premium,Atendimento Ruim
33.0,13111.0,380.0,Centro-Oeste,Feminino,Basico,Preco Alto
44.995,3121.0,399.0,Sudeste,Feminino,Basico,Cobertura Ruim
43.0,3450.0,430.0,Sul,Feminino,Intermediario,Preco Alto
20.0,9274.0,312.0,Sul,Masculino,Basico,Cobertura Ruim
50.38,4186.0,452.0,Sudeste,Masculino,Basico,Cobertura Ruim
45.9,7946.945,340.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
51.425,8662.0,389.0,Nordeste,Masculino,Basico,Cobertura Ruim
48.635,4800.0,298.02,Nordeste,Masculino,Intermediario,Preco Alto
34.0,5676.0,434.0,Nordeste,Feminino,Basico,Preco Alto
42.34,3985.0,277.88,Nordeste,Masculino,Basico,Cobertura Ruim
42.0,7158.0,280.305,Sudeste,Masculino,Basico,Cobertura Ruim
61.0,8161.11,245.13,Sudeste,Feminino,Intermediario,Atendimento Ruim
36.175,5919.0,121.0,Sul,Masculino,Basico,Cobertura Ruim
40.0,11208.0,263.0,Sul,Feminino,Basico,Preco Alto
65.0,10766.0,203.0,Sudeste,Feminino,Premium,Preco Alto
56.0,14585.0,314.44,Sudeste,Masculino,Basico,Cobertura Ruim
22.0,12694.0,343.675,Sudeste,Masculino,Intermediario,Atendimento Ruim
27.0,1469.0,180.0,Sudeste,Masculino,Premium,Atendimento Ruim
22.0,5241.0,337.54,Sudeste,Feminino,Premium,Cobertura Ruim
35.0,16709.0,498.0,Nordeste,Outro,Intermediario,Atendimento Ruim
40.0,8323.0,263.165,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
43.0,8494.68,258.785,Sudeste,Masculino,Basico,Atendimento Ruim
62.0,4821.0,250.855,Sul,Feminino,Premium,Cobertura Ruim
19.0,4913.0,297.865,Norte,Feminino,Basico,Atendimento Ruim
40.06,16784.0,256.0,Sudeste,Masculino,Basico,Cobertura Ruim
39.0,11361.375,276.0,Sul,Masculino,Basico,Cobertura Ruim
67.0,10067.0,486.0,Norte,Feminino,Intermediario,Cobertura Ruim
32.0,5974.0,365.0,Sudeste,Feminino,Premium,Preco Alto
44.3,2084.0,348.0,Sul,Feminino,Basico,Cobertura Ruim
56.255,2274.0,275.0,Sul,Masculino,Basico,Preco Alto
44.0,6650.0,270.87,Norte,Feminino,Basico,Cobertura Ruim
38.405,3570.0,167.235,Nordeste,Feminino,Basico,Preco Alto
43.93,2642.0,66.0,Sul,Masculino,Intermediario,Cobertura Ruim
35.0,4645.0,204.0,Norte,Masculino,Premium,Cobertura Ruim
48.01,1324.0,152.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
38.15,2245.0,208.0,Sul,Masculino,Basico,Preco Alto
64.0,7003.0,254.0,Nordeste,Masculino,Intermediario,Preco Alto
39.905,15590.0,216.0,Norte,Feminino,Premium,Atendimento Ruim
55.275,4717.0,481.0,Norte,Feminino,Intermediario,Cobertura Ruim
37.0,5148.0,335.0,Sudeste,Masculino,Basico,Preco Alto
33.0,17064.0,360.175,Nordeste,Masculino,Intermediario,Atendimento Ruim
57.0,11124.0,367.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
30.0,14870.0,278.46,Sul,Feminino,Basico,Cobertura Ruim
31.0,4987.0,380.0,Norte,Masculino,Intermediario,Cobertura Ruim
47.445,19919.0,62.0,Norte,Masculino,Intermediario,Preco Alto
29.0,3106.0,191.0,Centro-Oeste,Feminino,Premium,Atendimento Ruim
52.925,19035.0,495.0,Nordeste,Masculino,Intermediario,Preco Alto
39.0,17518.0,321.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
18.0,8636.0,290.84,Nordeste,Feminino,Basico,Cobertura Ruim
42.0,9483.0,255.0,Nordeste,Masculino,Basico,Preco Alto
46.0,14295.0,491.0,Norte,Masculino,Basico,Cobertura Ruim
33.735,5210.0,497.0,Sudeste,Feminino,Basico,Cobertura Ruim
48.0,8016.0,244.0,Sul,Masculino,Premium,Preco Alto
41.695,6807.855,445.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
55.0,2185.0,294.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
46.0,17605.0,268.0,Norte,Masculino,Premium,Cobertura Ruim
46.0,8252.6,238.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
52.0,19980.0,445.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
36.0,2140.0,335.845,Nordeste,Feminino,Intermediario,Cobertura Ruim
40.0,3700.0,214.0,Sudeste,Feminino,Intermediario,Preco Alto
47.0,18105.0,263.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
53.06,2893.0,248.0,Sudeste,Masculino,Intermediario,Preco Alto
41.0,10382.905,250.0,Norte,Masculino,Intermediario,Preco Alto
49.37,14489.0,207.0,Norte,Feminino,Basico,Cobertura Ruim
43.875,4252.0,311.0,Norte,Masculino,Intermediario,Cobertura Ruim
38.72,12361.0,90.0,Norte,Feminino,Basico,Cobertura Ruim
18.0,2151.0,442.0,Norte,Feminino,Basico,Preco Alto
23.0,7644.0,239.0,Norte,Masculino,Intermediario,Preco Alto
67.0,5560.0,397.0,Nordeste,Feminino,Intermediario,Preco Alto
29.0,11016.0,261.56,Sudeste,Masculino,Intermediario,Atendimento Ruim
39.0,8261.24,257.0,Nordeste,Feminino,Premium,Atendimento Ruim
62.0,2911.0,350.56,Sul,Masculino,Intermediario,Preco Alto
18.0,7030.0,285.0,Norte,Masculino,Basico,Cobertura Ruim
66.0,6686.0,344.62,Sudeste,Feminino,Basico,Preco Alto
47.295,5426.0,287.75,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
36.3,7408.0,190.0,Norte,Feminino,Basico,Atendimento Ruim
19.0,8210.51,497.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
44.0,19333.0,291.98,Sudeste,Feminino,Premium,Cobertura Ruim
67.0,1356.0,281.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
43.335,13382.0,343.0,Sudeste,Feminino,Basico,Preco Alto
49.0,10238.0,248.0,Sudeste,Feminino,Premium,Atendimento Ruim
29.0,19861.0,236.0,Nordeste,Feminino,Basico,Cobertura Ruim
41.555,2460.0,248.0,Norte,Feminino,Intermediario,Cobertura Ruim
56.0,15216.0,239.0,Sul,Outro,Basico,Preco Alto
33.0,18325.0,224.975,Sul,Masculino,Intermediario,Cobertura Ruim
59.0,17772.0,213.0,Nordeste,Masculino,Basico,Cobertura Ruim
63.0,6031.41,274.235,Norte,Feminino,Premium,Cobertura Ruim
52.0,5473.0,349.0,Sudeste,Feminino,Premium,Preco Alto
23.0,10749.765,74.0,Sudeste,Feminino,Intermediario,Preco Alto
70.0,5201.0,355.0,Sul,Masculino,Basico,Cobertura Ruim
22.0,6547.0,261.01,Nordeste,Masculino,Intermediario,Atendimento Ruim
38.715,8041.805,279.82,Norte,Feminino,Intermediario,Cobertura Ruim
51.635,5149.0,307.27,Nordeste,Masculino,Basico,Cobertura Ruim
35.26,5654.0,141.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
36.0,1412.0,229.0,Sul,Masculino,Premium,Atendimento Ruim
44.0,5087.0,129.0,Sudeste,Masculino,Premium,Preco Alto
48.235,7309.0,260.0,Sul,Masculino,Basico,Preco Alto
39.14,3513.0,165.0,Nordeste,Feminino,Basico,Preco Alto
45.055,15070.0,150.0,Sudeste,Feminino,Premium,Preco Alto
52.345,8274.0,290.0,Nordeste,Feminino,Intermediario,Preco Alto
21.0,14773.0,307.0,Sudeste,Masculino,Intermediario,Preco Alto
38.0,2944.0,54.0,Nordeste,Masculino,Basico,Cobertura Ruim
36.83,15448.0,230.0,Sudeste,Feminino,Intermediario,Preco Alto
42.0,18942.0,110.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
70.0,5789.0,365.0,Sudeste,Feminino,Basico,Preco Alto
55.0,4920.0,301.15,Sudeste,Masculino,Basico,Cobertura Ruim
32.975,11189.55,213.0,Norte,Feminino,Basico,Preco Alto
66.0,8374.0,283.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
37.98,13208.0,219.0,Norte,Feminino,Premium,Atendimento Ruim
33.0,1363.0,397.0,Norte,Feminino,Intermediario,Cobertura Ruim
48.11,19068.0,129.0,Nordeste,Masculino,Premium,Cobertura Ruim
38.0,11651.725,335.0,Sudeste,Feminino,Basico,Cobertura Ruim
52.0,17194.0,200.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
38.0,17068.125,449.0,Centro-Oeste,Feminino,Basico,Atendimento Ruim
40.23,1845.0,324.435,Sudeste,Masculino,Premium,Atendimento Ruim
61.0,3914.0,366.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
43.685,17388.0,197.17,Sul,Masculino,Basico,Preco Alto
37.0,10517.47,304.595,Norte,Masculino,Basico,Atendimento Ruim
18.0,10667.0,122.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
52.0,2482.0,262.0,Nordeste,Masculino,Basico,Atendimento Ruim
55.0,19516.0,223.67,Sudeste,Feminino,Basico,Preco Alto
70.0,10478.0,309.0,Sul,Masculino,Intermediario,Cobertura Ruim
54.0,4670.0,285.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
45.97,7705.0,459.0,Sudeste,Masculino,Basico,Preco Alto
20.0,11181.0,173.0,Sudeste,Feminino,Basico,Cobertura Ruim
45.155,7751.67,307.38,Nordeste,Masculino,Intermediario,Preco Alto
68.0,2003.0,293.0,Norte,Masculino,Basico,Cobertura Ruim
48.0,15609.0,322.125,Nordeste,Feminino,Premium,Atendimento Ruim
53.0,7885.0,241.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
43.275,9684.875,240.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
39.0,3080.0,392.0,Sudeste,Feminino,Basico,Preco Alto
34.0,13275.0,363.0,Sudeste,Masculino,Basico,Cobertura Ruim
40.61,4149.0,384.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
27.93,7575.0,184.0,Nordeste,Masculino,Basico,Preco Alto
32.0,8259.895,115.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
39.0,18020.0,225.76,Sul,Masculino,Basico,Cobertura Ruim
44.0,18861.0,180.0,Nordeste,Masculino,Premium,Atendimento Ruim
37.0,6607.0,218.0,Norte,Feminino,Basico,Atendimento Ruim
34.0,6691.0,296.0,Norte,Masculino,Basico,Preco Alto
32.0,7206.805,256.73,Norte,Masculino,Intermediario,Preco Alto
25.0,12443.62,262.415,Sul,Feminino,Basico,Preco Alto
43.735,13721.0,414.0,Sudeste,Feminino,Basico,Atendimento Ruim
37.0,16933.0,70.0,Norte,Masculino,Basico,Preco Alto
51.09,7909.0,173.0,Sudeste,Feminino,Premium,Atendimento Ruim
42.0,7703.0,65.0,Sudeste,Masculino,Basico,Cobertura Ruim
62.0,4793.0,450.0,Nordeste,Masculino,Basico,Cobertura Ruim
42.7,13656.0,361.0,Sudeste,Feminino,Intermediario,Preco Alto
29.0,9239.0,284.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
43.0,10840.265,181.0,Sudeste,Masculino,Basico,Preco Alto
19.0,2469.0,316.0,Sudeste,Masculino,Basico,Cobertura Ruim
70.0,8711.0,295.0,Sudeste,Masculino,Premium,Cobertura Ruim
61.0,1469.0,460.0,Sudeste,Masculino,Premium,Cobertura Ruim
69.0,12633.0,277.965,Norte,Feminino,Basico,Atendimento Ruim
55.555,3320.0,178.0,Nordeste,Masculino,Basico,Atendimento Ruim
46.825,4130.0,276.48,Nordeste,Masculino,Intermediario,Cobertura Ruim
63.0,5971.0,231.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
30.0,14870.0,448.0,Sul,Feminino,Basico,Atendimento Ruim
43.67,12362.7,239.0,Sul,Outro,Basico,Preco Alto
23.0,7810.0,242.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
38.0,2944.0,54.0,Nordeste,Masculino,Basico,Cobertura Ruim
55.0,8026.0,275.0,Nordeste,Feminino,Basico,Cobertura Ruim
51.0,17923.0,417.0,Nordeste,Feminino,Basico,Preco Alto
65.0,8905.0,346.0,Norte,Feminino,Premium,Atendimento Ruim
38.0,8579.905,344.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
36.18,4107.0,192.0,Norte,Feminino,Intermediario,Cobertura Ruim
33.0,16367.0,420.0,Nordeste,Masculino,Premium,Atendimento Ruim
38.0,10007.178333333333,358.0,Sudeste,Masculino,Basico,Cobertura Ruim
68.0,8330.475,342.0,Nordeste,Masculino,Premium,Preco Alto
50.0,6501.975,98.0,Sul,Masculino,Intermediario,Atendimento Ruim
43.0,9734.905,406.0,Sul,Masculino,Basico,Preco Alto
39.95,5120.0,106.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
51.0,6960.0,315.26,Sudeste,Feminino,Intermediario,Cobertura Ruim
23.0,9713.45,231.0,Norte,Masculino,Intermediario,Cobertura Ruim
63.0,11648.368583333335,357.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
42.83,8625.0,137.0,Centro-Oeste,Masculino,Intermediario,Atendimento Ruim
33.0,2643.0,279.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
47.0,8423.525,292.45,Centro-Oeste,Masculino,Intermediario,Preco Alto
36.0,9321.385,281.0,Nordeste,Masculino,Basico,Atendimento Ruim
65.0,5654.0,141.0,Norte,Masculino,Basico,Cobertura Ruim
61.0,2977.0,260.0,Norte,Feminino,Basico,Preco Alto
60.0,4329.0,436.0,Sudeste,Masculino,Basico,Atendimento Ruim
53.995,1324.0,369.0,Sudeste,Masculino,Intermediario,Preco Alto
41.0,6417.0,289.0,Sul,Masculino,Intermediario,Cobertura Ruim
60.0,17248.0,108.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
25.0,7984.0,167.0,Sul,Masculino,Basico,Cobertura Ruim
65.0,12780.0,194.0,Norte,Feminino,Basico,Cobertura Ruim
43.0,8561.78,270.92,Sudeste,Masculino,Basico,Atendimento Ruim
54.0,1810.0,427.0,Sul,Feminino,Premium,Preco Alto
62.0,1324.0,361.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
18.0,8106.575,442.0,Nordeste,Feminino,Basico,Cobertura Ruim
53.0,14334.0,312.69,Sudeste,Masculino,Basico,Cobertura Ruim
29.0,14241.0,118.0,Sudeste,Masculino,Premium,Atendimento Ruim
23.0,17665.0,149.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
48.745,10707.0,177.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim
46.495,5430.0,413.0,Sudeste,Masculino,Basico,Cobertura Ruim
35.0,6154.0,82.0,Norte,Masculino,Premium,Preco Alto
57.0,5943.26,283.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
70.0,13890.0,139.0,Norte,Feminino,Basico,Cobertura Ruim
46.0,3893.0,226.0,Nordeste,Masculino,Basico,Atendimento Ruim
29.0,8319.16,229.06,Norte,Masculino,Intermediario,Preco Alto
32.0,7592.0,143.0,Sudeste,Feminino,Basico,Preco Alto
44.0,7970.35,322.8,Nordeste,Masculino,Intermediario,Cobertura Ruim
58.0,18131.0,157.0,Nordeste,Masculino,Basico,Cobertura Ruim
30.0,2887.0,325.0,Norte,Feminino,Premium,Cobertura Ruim
34.0,11720.0,203.0,Norte,Feminino,Basico,Preco Alto
18.0,17840.0,263.065,Nordeste,Feminino,Basico,Preco Alto
36.0,7716.0,255.0,Sudeste,Masculino,Basico,Preco Alto
42.0,8252.0,153.0,Sudeste,Masculino,Premium,Atendimento Ruim
39.0,7865.0,310.0,Sudeste,Masculino,Basico,Cobertura Ruim
39.0,15590.0,216.0,Norte,Feminino,Intermediario,Atendimento Ruim
70.0,16077.0,365.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
18.0,14340.0,201.0,Norte,Masculino,Basico,Cobertura Ruim
48.0,3095.0,197.0,Sudeste,Feminino,Basico,Atendimento Ruim
28.0,11701.4,208.0,Nordeste,Feminino,Basico,Preco Alto
27.0,12792.0,230.0,Norte,Masculino,Basico,Cobertura Ruim
59.0,12346.0,210.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
62.0,7214.42,248.0,Sudeste,Masculino,Basico,Preco Alto
46.0,5150.0,155.0,Sul,Masculino,Basico,Preco Alto
25.0,15336.0,381.0,Sul,Feminino,Basico,Cobertura Ruim
21.0,5426.0,168.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
22.0,3886.0,190.0,Sudeste,Feminino,Premium,Cobertura Ruim
39.0,3714.0,362.0,Norte,Feminino,Intermediario,Atendimento Ruim
21.0,8904.0,297.0,Norte,Masculino,Basico,Cobertura Ruim
